Gatsibo,Muhanga,Gicumbi,Kicukiro,Rulindo,Nyaruguru,Rwamagana,Kamonyi,Gasabo,Ngororero,Rubavu,Nyamagabe,Burera,Nyabihu,Gakenke,Nyamasheke,Kirehe,Nyagatare,Bugesera,Karongi,Huye,Musanze,Rusizi,Ngoma,Nyarugenge,Gisagara,Kayonza,Ruhango,Nyanza,Rutsiro
10.739833,13.202726,11.177405,9.346143,12.783802,10.1376915,9.346143,8.766573,8.766573,10.483357,4.8433046,11.928989,11.177405,8.4042845,13.202726,11.304229,9.726665,11.043261,10.239453,11.928989,12.429127,12.783802,11.966953,9.007196,13.202726,9.746631,10.8955765,12.429127,12.429127,10.483357
10.948973,9.83268,7.289444,8.825508,9.178235,7.628263,8.825508,7.7043357,7.7043357,7.4128532,7.072878,8.557102,7.289444,5.692099,9.83268,7.7043357,7.2805495,9.504272,8.311245,8.557102,9.6932955,9.178235,6.618519,7.8625183,9.83268,7.2359104,10.315115,9.6932955,9.6932955,7.4128532
7.628263,6.379216,6.849467,9.746631,7.5685663,8.707238,9.746631,9.3876505,9.3876505,6.297428,8.225035,6.9899354,6.849467,5.154415,6.379216,6.989936,7.9932976,6.8777895,9.0645685,6.9899354,7.072878,7.5685663,6.9153743,9.746631,6.379216,7.771331,7.771331,7.072878,7.072878,6.297428
10.587917,6.9247384,6.830519,9.449572,7.5942082,6.87779,9.449572,6.696387,6.696387,6.8399997,10.296251,8.714677,6.830519,7.729527,6.9247384,7.653705,9.220499,10.594036,8.209263,8.714677,6.830519,7.5942082,5.95906,9.422101,6.9247384,7.8954163,9.028754,6.830519,6.830519,6.8399997
9.693296,5.315336,6.151683,9.0,6.12,6.696387,9.0,7.072878,7.072878,6.1305785,9.422101,11.165805,6.151683,6.989936,5.315336,8.654987,9.511088,8.891343,9.290511,11.165805,6.1305785,6.12,8.209263,9.19939,5.315336,10.163227,8.942214,6.1305785,6.1305785,6.1305785
9.531505,5.8048253,7.653705,9.793059,6.0347,7.491114,9.793059,8.78872,8.78872,4.39436,7.5170207,9.255571,7.653705,6.2145634,5.8048253,6.638072,8.891343,9.565437,9.885262,9.255571,9.0,6.0347,7.5599995,8.049845,5.8048253,11.4862,11.019764,9.0,9.0,4.39436
7.6367526,5.634891,7.928178,7.628263,6.830519,7.072878,7.628263,5.815978,5.815978,6.849467,6.1094027,7.8954163,7.928178,7.2805495,5.634891,5.8603754,6.1094027,7.2359104,6.989936,7.8954163,5.8603754,6.830519,4.32,5.815978,5.634891,8.161764,6.489992,5.8603754,5.8603754,6.849467
8.4963045,9.504273,8.161764,8.942214,8.404285,8.766573,8.942214,8.891343,8.891343,8.049845,7.69592,9.3876505,8.161764,6.9153743,9.504273,17.673029,7.6367526,7.8954163,8.913181,9.3876505,9.9571085,8.404285,12.10157,7.9932966,9.504273,9.931042,8.209263,9.9571085,9.9571085,8.049845
15.0038395,13.450708,12.261157,13.783817,11.808878,8.435069,13.783817,13.044722,13.044722,7.289445,7.24486,10.24578,12.261157,9.290511,13.450708,9.178235,12.783802,14.021525,13.513193,10.24578,14.587776,11.808878,9.673221,12.984975,13.450708,13.32,14.345898,14.587776,14.587776,7.289445
12.496718,9.83268,9.793059,11.457958,9.449572,11.304229,11.457958,11.183201,11.183201,4.68,7.072878,10.30883,9.793059,6.379216,9.83268,8.714677,11.212135,11.384198,12.031756,10.30883,11.923557,9.449572,8.78872,10.97262,9.83268,11.988594,12.261157,11.923557,11.923557,4.68
