Gatsibo,Muhanga,Gicumbi,Kicukiro,Rulindo,Nyaruguru,Rwamagana,Kamonyi,Gasabo,Ngororero,Rubavu,Nyamagabe,Burera,Nyabihu,Gakenke,Nyamasheke,Kirehe,Nyagatare,Bugesera,Karongi,Huye,Musanze,Rusizi,Ngoma,Nyarugenge,Gisagara,Kayonza,Ruhango,Nyanza,Rutsiro
38327.742,36699.848,36202.043,36878.562,34119.68,38482.953,36878.605,36429.016,36425.688,32045.79,36836.938,38914.28,36213.195,35125.84,36707.61,39600.0,40531.098,38918.69,37805.836,38993.58,37985.656,34119.062,39600.0,38940.688,36702.734,37933.195,40416.32,38051.086,38050.805,32010.137
28553.541,8456.093,13470.276,18340.213,11084.492,8070.293,18331.523,15158.222,15192.873,10402.887,21396.281,6251.6616,13478.529,13572.973,8490.605,24568.877,30954.736,30219.562,16148.556,6272.203,4810.745,11056.267,21785.637,25465.094,8476.98,4456.0317,32802.81,4839.933,4832.584,10390.119
34504.086,39321.56,32714.516,29774.768,35507.438,35830.312,29639.09,33188.805,33176.906,31305.09,33837.78,37165.934,32723.342,32995.465,39317.824,40571.72,38681.473,33531.28,24463.164,37170.273,33989.395,35487.246,40360.977,37215.445,39218.79,30462.35,34565.668,33995.504,33981.727,31248.574
23097.77,30719.986,20807.096,33288.082,22578.584,34195.375,33331.016,25081.205,25117.973,17031.137,19623.33,32143.266,20822.193,16294.285,30770.459,29353.783,40211.45,21295.262,36875.953,32202.943,37789.656,22562.418,30045.375,40153.625,30793.77,38455.277,22955.56,37831.957,37836.52,17029.928
39408.26,34745.027,37705.934,37185.145,35769.14,34883.832,37144.65,37698.043,37704.242,34231.1,36331.67,32606.299,37701.34,36738.95,34755.62,29562.705,35455.176,39413.71,35446.26,32676.164,35443.34,35839.574,26493.85,35269.004,34721.55,36001.68,36408.44,35491.58,35486.46,34249.777
33126.79,31960.451,25650.676,33964.242,24372.219,27196.68,33972.492,27170.033,27209.568,18394.55,20753.744,27289.56,25641.012,21577.117,31991.117,27212.191,30433.08,30784.543,35915.81,27318.246,34885.176,24332.33,28399.422,33974.598,31992.889,34444.32,30254.178,34891.453,34887.938,18380.932
39407.85,37223.062,29598.404,38014.75,31422.832,27788.523,37981.246,32576.768,32590.629,25337.717,28527.752,28510.785,29589.867,27520.451,37251.047,31730.018,40247.016,39414.117,39592.086,28522.254,39369.293,31407.04,27795.125,39970.414,37261.29,35781.93,39368.7,39373.184,39361.664,25306.014
40675.617,37293.234,36291.273,37875.125,33642.145,36491.246,37926.72,37754.062,37763.062,28724.85,39312.78,38468.727,36283.816,30132.398,37304.42,39935.957,39885.45,41301.7,38983.406,38523.48,39316.64,33671.17,35786.332,38618.207,37314.43,39975.668,41359.55,39355.3,39361.78,28699.535
24837.75,29714.102,31814.418,28799.266,31681.002,19914.85,28736.564,30676.5,30654.104,23181.738,27083.34,25955.69,31835.857,26019.523,29751.48,19407.838,35471.812,26111.178,30417.873,26006.447,31971.938,31688.777,14951.438,33371.63,29757.465,30070.797,26601.484,32039.857,32039.184,23163.885
41330.004,39610.984,40370.098,40925.457,39992.258,38638.3,40882.016,40760.895,40716.82,33899.32,37237.418,37556.766,40407.883,37601.383,39602.047,31905.04,41392.652,41298.613,40712.703,37601.855,40245.484,40010.953,32528.293,40880.504,39593.43,41282.688,41353.51,40263.24,40269.24,33862.02
