Gatsibo,Muhanga,Gicumbi,Kicukiro,Rulindo,Nyaruguru,Rwamagana,Kamonyi,Gasabo,Ngororero,Rubavu,Nyamagabe,Burera,Nyabihu,Gakenke,Nyamasheke,Kirehe,Nyagatare,Bugesera,Karongi,Huye,Musanze,Rusizi,Ngoma,Nyarugenge,Gisagara,Kayonza,Ruhango,Nyanza,Rutsiro
26.119501,23.369501,20.6035,25.9285,21.8515,22.5885,25.505001,23.789,23.058,19.1515,20.714,19.988499,21.442,18.6355,23.095999,22.5265,25.2095,26.0625,26.094,20.5055,23.875,22.164001,23.98,26.042,23.227999,25.406,26.344,24.047,25.1095,18.730999
24.5695,21.969501,19.9535,24.3785,20.6515,23.0385,23.505001,22.239,21.608,18.6015,19.964,19.1885,20.592,17.8855,21.796,21.876501,23.2595,25.0625,24.144,19.7555,22.575,21.264,22.58,23.892,21.778,24.356,24.744,22.297,23.3595,18.181
24.9195,21.6695,19.2535,24.078499,20.4015,22.5885,23.955,21.839,21.558,17.9015,19.814001,19.0385,19.742,17.2855,21.396,21.9765,23.6595,25.112501,23.844,19.5555,22.625,20.464,23.48,24.241999,21.528,24.206,25.694,22.047,23.3095,17.681
25.969501,21.8195,19.8535,24.2785,20.9015,21.9385,24.455,21.889,21.958,18.2015,20.114,19.238499,20.292,17.6355,21.496,21.3265,24.2095,26.3125,24.094,19.8055,22.725,21.214,20.88,24.392,21.727999,24.356,26.244,22.347,23.7095,17.630999
22.3195,22.2695,18.2035,22.8785,19.8515,21.1385,21.905,21.389,21.058,19.8515,20.814001,19.1385,19.042,19.1355,21.246,22.2265,20.9595,22.7625,22.494,20.4555,21.325,20.064001,23.529999,22.042,21.227999,22.256,22.094,21.597,22.5095,19.931
26.0195,25.7695,21.5035,26.8785,23.0515,23.1885,25.855,25.239,24.458,21.7015,22.014,20.7885,22.242,19.9355,24.646,23.7265,25.8595,25.9125,26.744,22.0555,24.125,23.014,24.08,26.491999,24.878,25.506,26.744,25.447,26.2095,20.380999
26.7695,23.719501,20.553501,25.9285,22.1015,22.9885,25.655,23.539,23.508001,19.5515,20.964,19.238499,20.942,18.6355,23.046,22.5765,25.2595,26.7625,25.694,20.4555,22.975,22.014,24.529999,25.892,23.278,24.556,27.694,23.597,24.6595,18.730999
26.6695,22.3195,20.3535,25.5285,21.4015,22.0385,25.705,22.639,22.408,18.251501,20.014,19.0385,20.792,17.585499,22.095999,22.0265,25.2095,26.4125,25.394,19.7055,22.525002,21.364,23.08,25.741999,22.227999,23.806,26.944,22.797,24.1595,17.581
25.869501,23.5695,21.2035,25.1285,22.2015,23.1885,24.705,23.189,23.308,19.5515,21.514,19.4385,21.692,18.8855,23.446,23.376501,24.7595,26.362501,24.744,20.8555,22.575,22.564001,24.23,25.042,23.227999,24.106,26.144,23.147,24.0095,19.230999
27.4195,24.8195,22.4535,26.578499,23.5515,23.3385,26.555,24.339,24.658,20.7015,21.914,19.8885,23.192,19.7855,24.845999,23.1765,26.0095,27.1625,26.294,20.6055,23.125,23.964,24.429998,26.692,24.477999,24.556,27.543999,23.897,24.8095,19.630999
