Gatsibo,Muhanga,Gicumbi,Kicukiro,Rulindo,Nyaruguru,Rwamagana,Kamonyi,Gasabo,Ngororero,Rubavu,Nyamagabe,Burera,Nyabihu,Gakenke,Nyamasheke,Kirehe,Nyagatare,Bugesera,Karongi,Huye,Musanze,Rusizi,Ngoma,Nyarugenge,Gisagara,Kayonza,Ruhango,Nyanza,Rutsiro
173.27158,125.11208,182.31374,200.35329,146.84207,135.49823,200.35329,191.9083,191.9083,153.43497,254.84589,175.91446,182.31374,163.61041,125.11208,24.444159,201.80142,156.37062,189.35289,175.91446,144.11777,146.84207,125.05952,210.96368,125.11208,139.1447,190.6789,144.11777,144.11777,153.43497
181.38588,306.87,293.26315,183.54468,304.62424,233.51569,183.54468,300.34308,300.34308,275.93994,272.90182,254.20229,293.26315,269.05307,306.87,231.67984,192.26474,169.06625,174.07262,254.20229,303.89612,304.62424,178.03862,183.75163,306.87,275.07944,183.10158,303.89612,303.89612,275.93994
0.59888947,310.314,309.03552,20.056185,313.04007,263.14853,20.056185,343.08777,343.08777,305.28125,308.27567,290.78986,309.03552,307.20447,310.314,301.7427,2.927287,350.92532,13.590974,290.78986,313.15244,313.04007,305.82388,15.180004,310.314,319.26794,6.2846665,313.15244,313.15244,305.28125
23.064678,308.6598,310.29785,82.52852,304.9507,261.3196,82.52852,348.31064,348.31064,304.0913,314.73715,307.6215,310.29785,312.77405,308.6598,317.4658,52.926743,2.0453458,93.667755,307.6215,331.69934,304.9507,315.72513,96.54633,308.6598,355.23642,40.030197,331.69934,331.69934,304.0913
1.1306334,331.8375,324.46222,345.96375,326.59213,290.15182,345.96375,340.8209,340.8209,300.1202,310.7857,309.28937,324.46222,314.64417,331.8375,1.5480945,51.009235,350.6853,343.73975,309.28937,335.4926,326.59213,12.9945755,298.4428,331.8375,333.88614,53.471066,335.4926,335.4926,300.1202
56.310497,303.96753,277.12488,153.00424,289.6538,245.79071,153.00424,314.0292,314.0292,280.81934,285.3093,270.41516,277.12488,275.57208,303.96753,206.95877,205.70975,39.644196,155.28256,270.41516,310.10077,289.6538,179.99998,170.05945,303.96753,300.17343,231.34013,310.10077,310.10077,280.81934
162.80139,11.07017,292.30624,36.38446,339.08734,12.642152,36.38446,344.69385,344.69385,355.55273,89.99998,357.44107,292.30624,269.99957,11.07017,51.81315,318.633,139.98637,51.779434,357.44107,11.453862,339.08734,41.922432,16.1444,11.07017,9.990987,188.48885,11.453862,11.453862,355.55273
26.197727,46.45515,23.98592,34.36184,29.577755,33.01106,34.36184,21.982475,21.982475,27.456654,21.169205,54.748505,23.98592,39.25134,46.45515,11.534609,34.73329,23.296972,41.933445,54.748505,54.13507,29.577755,48.911697,38.85956,46.45515,39.289394,39.265682,54.13507,54.13507,27.456654
38.990955,44.318108,9.578347,58.99673,16.972,44.630356,58.99673,27.276705,27.276705,351.86996,335.50143,54.727657,9.578347,25.796001,44.318108,19.034498,60.57263,21.715893,82.39027,54.727657,62.266,16.972,56.12141,69.317894,44.318108,47.93569,62.814205,62.266,62.266,351.86996
43.830967,26.130968,10.49153,191.853,33.6901,354.19333,191.853,233.1299,233.1299,23.962479,323.5958,322.59457,10.49153,29.475725,26.130968,55.222095,141.18864,9.659845,163.87233,322.59457,20.955803,33.6901,69.59972,178.04745,26.130968,15.19529,122.69947,20.955803,20.955803,23.962479
27.008238,44.029068,18.208565,50.587223,31.345135,10.045259,50.587223,30.282316,30.282316,6.088408,349.60266,356.71085,18.208565,28.974089,44.029068,63.662365,34.128643,22.30624,76.660675,356.71085,33.690212,31.345135,56.30994,55.49141,44.029068,11.017086,44.743122,33.690212,33.690212,6.088408
42.821285,67.30618,53.74608,52.380615,54.462265,43.788563,52.380615,41.01637,41.01637,39.59999,357.93002,68.13358,53.74608,50.158604,67.30618,13.157544,58.392532,38.991013,72.23723,68.13358,75.39014,54.462265,37.694313,64.23691,67.30618,59.55148,58.231503,75.39014,75.39014,39.59999
63.626316,81.9195,72.23507,61.19806,71.4621,64.95633,61.19806,54.731743,54.731743,77.22338,357.16592,87.3975,72.23507,72.36813,81.9195,52.001198,62.854652,69.03981,75.735435,87.3975,89.05149,71.4621,73.20158,69.23344,81.9195,67.66763,69.51495,89.05149,89.05149,77.22338
28.096096,331.73367,338.19855,28.933477,339.76465,321.0823,28.933477,351.75937,351.75937,327.52884,335.7646,300.4962,338.19855,356.20178,331.73367,301.60742,67.30041,16.46886,72.8636,300.4962,322.4808,339.76465,328.67133,70.04612,331.73367,321.84268,55.491478,322.4808,322.4808,327.52884
94.13912,44.99987,18.43504,124.38038,36.232533,335.97345,124.38038,61.638878,61.638878,16.905228,19.558372,290.88583,18.43504,47.9208,44.99987,167.39984,132.48859,78.62085,137.4717,290.88583,29.407219,36.232533,93.78599,145.70131,44.99987,344.0546,117.11239,29.407219,29.407219,16.905228
