system:index,Bugesera,Burera,Gakenke,Gasabo,Gatsibo,Gicumbi,Gisagara,Huye,Kamonyi,Karongi,Kayonza,Kicukiro,Kirehe,Muhanga,Musanze,Ngoma,Ngororero,Nyabihu,Nyagatare,Nyamagabe,Nyamasheke,Nyanza,Nyarugenge,Nyaruguru,Rubavu,Ruhango,Rulindo,Rusizi,Rutsiro,Rwamagana,date,.geo
20120112,1.9197584691336215E7,1.8206733181882966E7,1.710263608534845E7,1.892814901733539E7,1.996925539253745E7,1.9136318223195855E7,1.899656507727299E7,1.8724340356928024E7,1.7924200421568166E7,1.7138704148837514E7,1.9921442930943936E7,1.9031398668564886E7,1.9911526237555444E7,1.698531687729737E7,1.7154941003445193E7,1.9677506904900625E7,1.6151019785824899E7,1.6271628129869746E7,2.040203469833543E7,1.8371531559278622E7,1.847679630416518E7,1.859082716294337E7,1.8510964524464834E7,1.847443781738029E7,1.6379892351422714E7,1.7994746729185726E7,1.8210694174462184E7,1.9120535996915184E7,1.6243388129769213E7,1.958277342007828E7,2012-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120113,1.7913351362668756E7,1.6512007512064233E7,1.5912142875706911E7,1.7126529174886856E7,1.7761446435633227E7,1.7108983794086605E7,1.8879099830837615E7,1.899185250909337E7,1.7005208842782278E7,1.7297517237144995E7,1.803115630022563E7,1.737352412789693E7,1.8451538404083867E7,1.6515737220089126E7,1.5857914614576474E7,1.7996620192793366E7,1.5873010358965512E7,1.5435409769265309E7,1.8031095673135865E7,1.886202709235626E7,1.8177626485979863E7,1.859150639961026E7,1.7135978975299932E7,1.856967028969186E7,1.5464396264106886E7,1.7839883681705337E7,1.6561626151233528E7,1.8182623112947434E7,1.5851046912915083E7,1.765832067850524E7,2012-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120114,2.008108716608344E7,2.078106981512865E7,2.0352621816863853E7,2.08081468684743E7,2.1489379372737944E7,2.131472618112009E7,2.072927129060786E7,2.1321728106561292E7,2.057902049844221E7,2.0614328458418265E7,2.0840356500496686E7,2.0592055646182925E7,2.0120158338217657E7,2.047703934898231E7,2.0146321451808184E7,1.9983574334888022E7,2.012261651858376E7,1.984041037091983E7,2.2064113375593603E7,2.1731067611980233E7,2.103388313196745E7,2.1018913825202387E7,2.06199203755587E7,2.1694022713834945E7,1.96661644152214E7,2.0863551424759988E7,2.0837128840213634E7,2.1741987673504937E7,1.9671764891756516E7,2.058549381297056E7,2012-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120115,1.8989599333050795E7,1.8795356005246084E7,1.7828725702719156E7,1.942287272309662E7,1.8631397870974854E7,1.9420272920771632E7,1.8794375954950064E7,1.8742616235120747E7,1.85087092830438E7,1.7092675105985463E7,1.752178983359141E7,1.9409769470254615E7,1.7529828632726394E7,1.7529538058244016E7,1.800189923844383E7,1.848421256220177E7,1.6558102910520533E7,1.695568431140344E7,1.8662435063563254E7,1.8140660458616838E7,1.692530111988678E7,1.87430571395365E7,1.911063689249589E7,1.8003726386384733E7,1.7118311238381296E7,1.834419353166708E7,1.8932741041693557E7,1.6368105359748734E7,1.653497458537022E7,1.91246815969473E7,2012-01-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120116,2.0139495587249506E7,1.878300655981217E7,1.7783102615212683E7,1.9976187963351697E7,2.066958256307538E7,2.0043985564482227E7,1.8457812224048954E7,1.7681730715879023E7,1.850773513961007E7,1.5955259986837724E7,2.085855707520119E7,2.0094465229584325E7,2.104560984214751E7,1.7240993519788038E7,1.751627528766921E7,2.102542326931728E7,1.6252375844353514E7,1.6556496589021048E7,2.0666522042687375E7,1.6522728951312024E7,1.6025387061490454E7,1.8137578214373533E7,1.9375611849800054E7,1.6523057002072774E7,1.6339958825829634E7,1.7826380088128984E7,1.910042201295974E7,1.5716226592844175E7,1.5675431806245731E7,2.082853563065516E7,2012-01-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120117,2.3251600475643285E7,2.1122928392308082E7,2.0407587550149962E7,2.2730048259295892E7,2.262218297502271E7,2.224555536690177E7,2.2019676468163706E7,2.1201073352634232E7,2.1488661184195623E7,1.85602210508311E7,2.2957903475550286E7,2.300526852932526E7,2.3449929790249735E7,2.0116614046200197E7,2.017926165685964E7,2.371699001238066E7,1.899430644199234E7,1.9252671509033214E7,2.2025438783905316E7,1.9511142267767902E7,1.770888065680743E7,2.1446601381376565E7,2.2325306463185146E7,2.0143047957461968E7,1.900687837919968E7,2.0970847353281204E7,2.167139355453661E7,1.7259372217407633E7,1.8259075405336943E7,2.346437547364929E7,2012-01-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120118,2.142057711911363E7,2.0587626435989704E7,1.9641744456335306E7,2.1066125367236048E7,2.0737714566692237E7,2.109571295118876E7,2.0677998801547073E7,2.0085288944368172E7,2.0228687159577988E7,1.7812122099541757E7,2.057568257895944E7,2.126694133918359E7,2.105238908654896E7,1.9220381678863063E7,1.9703898276163038E7,2.150728663191587E7,1.8331597541222733E7,1.869376638587137E7,2.0792983370090406E7,1.878312916915392E7,1.7286701836711586E7,2.021731488867236E7,2.0824999144789476E7,1.936919692029142E7,1.8207335456199776E7,1.984534551222943E7,2.0524218429236285E7,1.7319935237091333E7,1.7392072757410314E7,2.139548219002724E7,2012-01-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120119,2.0939956482702672E7,1.822790666310536E7,1.839412716999968E7,1.9496392745375883E7,1.8486776671242446E7,1.853481931350366E7,2.1407933351521082E7,2.093173115203805E7,1.962584385496129E7,1.888174319490159E7,1.9225597429542385E7,2.0043888269423753E7,2.0627670425029952E7,1.9020702719113585E7,1.834717916112353E7,2.0741112180331934E7,1.847072518615991E7,1.8236217398982953E7,1.7730956171204876E7,1.997352287792507E7,1.904685712894406E7,2.065947295931054E7,1.9799091050576348E7,2.0517869458575677E7,1.816744924056026E7,2.0053478001505747E7,1.873597251698907E7,1.8858219092136916E7,1.810815639720488E7,1.996047117403144E7,2012-01-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120120,2.0643828248156454E7,2.0741493948557E7,1.9908456629599724E7,2.0192411607536502E7,1.9660539935573198E7,2.0263248629847262E7,1.90382922212088E7,1.804824334297486E7,1.953168829687502E7,1.7692229379872542E7,1.976276570868639E7,2.0403788963988133E7,2.0674829397817165E7,1.89530977075515E7,2.076771651033184E7,2.0995043738758452E7,1.8864644151156705E7,2.0008886017269615E7,1.97002935481407E7,1.7121292362147022E7,1.804352211315171E7,1.8514627055860993E7,2.003273951423196E7,1.7679695239218537E7,1.9880548587968566E7,1.8611956699382164E7,2.00259600132343E7,1.808397940290421E7,1.86305099480328E7,2.0527308989336155E7,2012-01-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120121,2.5309069127311267E7,2.3641711425563365E7,2.241594913184078E7,2.534160848760401E7,2.59580009840452E7,2.5148142273343004E7,2.2308298273185935E7,2.1172837213357013E7,2.31329423099037E7,1.9044125368689317E7,2.6099040695571743E7,2.5462972967442285E7,2.589963819973142E7,2.1317778824786227E7,2.2259429357328624E7,2.639862803505006E7,2.0026328472971983E7,2.0850774865363713E7,2.5461733626592662E7,1.9444738958425947E7,1.891819461180406E7,2.1962687932632733E7,2.444798222641732E7,1.9990360637436572E7,2.048335399597578E7,2.1745633916587338E7,2.4119468479647465E7,1.9032714199106503E7,1.924303212913426E7,2.6373216247030847E7,2012-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120122,2.445004805250348E7,2.4919349154957738E7,2.4043721965515357E7,2.557266089530739E7,2.6903789120995086E7,2.6017982401999168E7,2.2668954178698838E7,2.2418205591506187E7,2.3945498421001703E7,2.1902935673989967E7,2.6906182175103452E7,2.5266766761826955E7,2.6160689474913415E7,2.3111575178369276E7,2.380005926564966E7,2.5724487033267938E7,2.2502052851473868E7,2.291893328942525E7,2.685516876034292E7,2.2051759675213616E7,2.2339210028702836E7,2.2733599388591178E7,2.47109572499412E7,2.2337124123360366E7,2.2439246504559156E7,2.290546797722734E7,2.511831157125796E7,2.2303351195374392E7,2.1903383315027654E7,2.612516278491499E7,2012-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120123,2.097141403097414E7,1.9721196007114567E7,1.8720691940548263E7,2.0476166636646505E7,2.191768314302446E7,2.0644319831416707E7,2.095899899061364E7,2.0421702651170585E7,1.9461158284271143E7,1.853947422016988E7,2.240013949994572E7,2.0634004221719135E7,2.2506587437971488E7,1.8586175184415285E7,1.890639689402908E7,2.18552011900506E7,1.7998427295423303E7,1.8299533986120567E7,2.223783600149683E7,1.9427793390634872E7,1.879045128865586E7,2.0069542562089667E7,2.0040701076217365E7,2.033588692405026E7,1.8846805339300968E7,1.9472668855132245E7,1.9692749596765567E7,1.866403670712625E7,1.8435716050545163E7,2.1465472776653938E7,2012-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120124,2.139936184778108E7,2.054534981726062E7,2.0018406725439645E7,2.082674443063581E7,2.1075022365942888E7,2.0999535682993133E7,2.2734684135957982E7,2.3190814868419476E7,2.097808868164652E7,2.1657142985483002E7,2.0726485638532422E7,2.102391068023431E7,2.1068886878352217E7,2.069635457444298E7,2.000201212375992E7,2.0963469043817107E7,2.02381706151836E7,1.981653974831577E7,2.1842546013621744E7,2.3184927967876714E7,2.210431149109388E7,2.2618854589927364E7,2.097459018019291E7,2.3303361370467763E7,2.028486495164062E7,2.1923700672229175E7,2.0534073193586037E7,2.2407756762125503E7,2.057442083069485E7,2.0891042883544248E7,2012-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120125,2.0400081389017366E7,1.7985123516567737E7,1.746393828891423E7,1.9092858296615474E7,1.8514607857845426E7,1.8445123338913545E7,2.011595506778273E7,1.9659806411226857E7,1.8682681705225643E7,1.746837267342844E7,1.9037650927517474E7,1.9596494237916302E7,2.0155907580617964E7,1.7714213639383372E7,1.7646970044290997E7,2.0334903483783536E7,1.6883669930983678E7,1.6978765935470786E7,1.8126270753643893E7,1.8892929518542964E7,1.863800322845837E7,1.9611950214164738E7,1.9147865591037415E7,1.9375773117915466E7,1.6889153510634758E7,1.8902007630112186E7,1.820461295641191E7,1.9761251942043815E7,1.6501423963833934E7,1.969124911979679E7,2012-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120126,1.8282159994369447E7,1.6221432279097607E7,1.5684188150267275E7,1.737212115456699E7,1.788728023117392E7,1.709859894339764E7,1.840277507150031E7,1.7862368287316218E7,1.6688054329659179E7,1.606523463076097E7,1.8557143631952967E7,1.769502736163559E7,1.9337284310623102E7,1.5861691510803318E7,1.5645890466396494E7,1.8830059456023566E7,1.5305981053330809E7,1.531118575923967E7,1.784137078982744E7,1.7119038090554595E7,1.7293722525451086E7,1.7448690704154782E7,1.718102524194308E7,1.8233145267278183E7,1.5748166803804362E7,1.6816632965710334E7,1.652483325017503E7,1.814009820842491E7,1.5672493300245048E7,1.821853010984233E7,2012-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120127,2.2131865423212454E7,2.3256507137985744E7,2.3177035314180117E7,2.2634165086205177E7,2.226046483772491E7,2.2893084962679256E7,2.158743880316342E7,2.1674965007388562E7,2.2663753547795516E7,2.2213134698127363E7,2.198236956985034E7,2.2503184902560264E7,2.212957676563055E7,2.2847601695724454E7,2.34027860093798E7,2.209595430716401E7,2.3050054818191767E7,2.3320331421815913E7,2.2411100868625145E7,2.1884287155347053E7,2.2100000713968657E7,2.196400832602593E7,2.2624737328158095E7,2.167471483158026E7,2.3032827702128932E7,2.2309301108095497E7,2.296703276877035E7,2.239995162197414E7,2.252962640296578E7,2.2285376621547405E7,2012-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120128,2.224930168615367E7,2.1678249909822065E7,2.118171540005977E7,2.1651512864101898E7,2.1776397792786412E7,2.183198187948993E7,2.3932330926213697E7,2.467978853717388E7,2.21290490737349E7,2.3281042239819072E7,2.1518128612331234E7,2.1854490484187912E7,2.1231207857142832E7,2.2043776837046858E7,2.1296954564284187E7,2.1435928419254206E7,2.1660283933504883E7,2.1150044375382133E7,2.2276620615836434E7,2.493798694095866E7,2.368929886140682E7,2.411020748678868E7,2.1938539903199255E7,2.4697775202017065E7,2.1558594243593153E7,2.337666229899392E7,2.147730458173282E7,2.400387750754823E7,2.1943087613880415E7,2.160006058099729E7,2012-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120129,2.2364069785421085E7,2.2181730115689777E7,2.188610939406149E7,2.222546794731352E7,2.1928162911380067E7,2.2434310774758283E7,2.2793469452335045E7,2.3438921362146243E7,2.2480265756891992E7,2.2578105276993096E7,2.1114675685006842E7,2.2339533847970676E7,2.0861359227154836E7,2.2309808707069747E7,2.171725279347417E7,2.152894112914391E7,2.1897523912138022E7,2.1521653806122586E7,2.266650442743459E7,2.3704659652979914E7,2.3077468007243257E7,2.3322622722365264E7,2.2432459322865225E7,2.339770626778865E7,2.144019215335238E7,2.300744503815978E7,2.2209772996993456E7,2.3370607797632847E7,2.149538558228473E7,2.186238766120508E7,2012-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120130,2.1869450888575412E7,2.1375815661111116E7,2.0689847249703966E7,2.2097171573972452E7,2.2833265778289635E7,2.2272544927348327E7,2.1218981635952197E7,2.1262107765736688E7,2.1251615325198267E7,2.008120115699325E7,2.2895694041423194E7,2.207520759670454E7,2.2286455957357448E7,2.0561550805684704E7,2.0513941415889345E7,2.224337650203127E7,1.9917854721741594E7,1.992885399342248E7,2.2752472969838224E7,2.089792620384953E7,2.0152594918130625E7,2.1401600705593042E7,2.1705498490943316E7,2.081057356037311E7,1.9858341177860893E7,2.1135996911678154E7,2.158259124256944E7,2.0399357875680305E7,1.9577966392012805E7,2.2510133165015228E7,2012-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120131,2.1335279425028764E7,2.287696048944488E7,2.2016237167321466E7,2.3956141323947515E7,2.58197344354078E7,2.494563552696531E7,1.9705858666050907E7,2.0276880428254686E7,2.199722052381514E7,2.02093622472641E7,2.4584548945397813E7,2.32051432321516E7,2.1691991731479634E7,2.118210720093943E7,2.091703297532065E7,2.2058654648255806E7,2.0302511951901563E7,2.012684375199572E7,2.6253420837558333E7,2.0703906950691253E7,2.0859885580534548E7,2.0610056359477565E7,2.2794235286873695E7,2.0306820868395004E7,1.9688080358097043E7,2.095541322668759E7,2.366673847429334E7,2.0995449665337335E7,1.962560631450844E7,2.387049732689535E7,2012-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120201,2.184857107640612E7,2.2224907439816497E7,2.1933925148596168E7,2.1454679963424265E7,2.1002778017461773E7,2.159910115065627E7,2.21520219186515E7,2.2683563394125335E7,2.2038710184526056E7,2.2171121707359035E7,2.115498604299164E7,2.1579748979578495E7,2.2338521723435614E7,2.2247285382030606E7,2.2330839980469897E7,2.1728404618511725E7,2.2180473966833048E7,2.2049212721614536E7,2.1437104548301358E7,2.299713261102767E7,2.1962328709066935E7,2.2766891156030327E7,2.1761480572571173E7,2.2280556064797048E7,2.1476842532826874E7,2.2608015600271277E7,2.1662243312118188E7,2.233854143894701E7,2.1263906998277035E7,2.132541922920434E7,2012-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120202,2.3584240827922754E7,2.3033765967145927E7,2.2788889312896352E7,2.2974062420457743E7,2.3334802659455832E7,2.331633748849551E7,2.4471340788015928E7,2.4849003172776926E7,2.3437678496176366E7,2.365383605026173E7,2.2883892640748378E7,2.315125308292295E7,2.3434564229050655E7,2.340098175912322E7,2.2409208255195566E7,2.31900661066675E7,2.3013663249834534E7,2.2271807284383465E7,2.451732552738885E7,2.5041564815769117E7,2.4220638077514388E7,2.462879028076644E7,2.325165414231947E7,2.4701128549901016E7,2.164939437904265E7,2.4204958164597854E7,2.2999146262764107E7,2.4903796607548997E7,2.210011771825797E7,2.2909896752465747E7,2012-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120203,2.44908491108918E7,2.4688065891712215E7,2.481633006332522E7,2.4481728577700786E7,2.4469041072398044E7,2.4674135332411606E7,2.5560926228874896E7,2.6143773338084877E7,2.5063807775585346E7,2.584725477837335E7,2.4165196747716714E7,2.448790529334608E7,2.379773124249246E7,2.5367572176948108E7,2.466147874242616E7,2.3899556932543874E7,2.5398798212736096E7,2.4900540428002253E7,2.487144187884445E7,2.657173788461444E7,2.597486610767103E7,2.5843264045236267E7,2.4743852899788305E7,2.6406820389493875E7,2.4831644927652337E7,2.570060336497865E7,2.4688403505498298E7,2.628224466539331E7,2.5099099653419696E7,2.415238325728278E7,2012-02-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120204,2.4181468007337894E7,2.458328644873367E7,2.4187407525869038E7,2.4139512207081124E7,2.4438665623000756E7,2.4462296980671674E7,2.376468643269641E7,2.4144551430297762E7,2.428470954826755E7,2.3994895757628586E7,2.4151195552500892E7,2.4167884623614237E7,2.408003713232486E7,2.4278441951776482E7,2.4403511283875797E7,2.4011166183195893E7,2.413172486646292E7,2.4116987109746028E7,2.5012779780466344E7,2.4332078055177588E7,2.3545987329452246E7,2.4568391608346652E7,2.4219420626793716E7,2.32342191355649E7,2.3826763828509178E7,2.4524027803209335E7,2.423330833846323E7,2.351056509383117E7,2.3519131103785608E7,2.405747712354975E7,2012-02-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120205,2.4100901211176362E7,2.3254530939280495E7,2.3565456936818723E7,2.3783766805627875E7,2.334978743315584E7,2.3619835834462143E7,2.3978722902753558E7,2.4220222367284063E7,2.4081462272068553E7,2.3287904661161445E7,2.3387424272532407E7,2.3925762705346927E7,2.4132939863014616E7,2.4012082036902346E7,2.303280304729165E7,2.392476443009961E7,2.3733708424067665E7,2.3148577690769743E7,2.3432486272641685E7,2.405915421430993E7,2.2744141987070195E7,2.4384677078061566E7,2.399396412738182E7,2.3868945128882565E7,2.251219111667308E7,2.430700746672145E7,2.3702344182067797E7,2.3275391709579702E7,2.2505471181197375E7,2.3686724679168873E7,2012-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
