system:index,Bugesera,Burera,Gakenke,Gasabo,Gatsibo,Gicumbi,Gisagara,Huye,Kamonyi,Karongi,Kayonza,Kicukiro,Kirehe,Muhanga,Musanze,Ngoma,Ngororero,Nyabihu,Nyagatare,Nyamagabe,Nyamasheke,Nyanza,Nyarugenge,Nyaruguru,Rubavu,Ruhango,Rulindo,Rusizi,Rutsiro,Rwamagana,date,.geo
2016_10_31,3156.365741426449,3463.661284439475,3721.3757702483103,3564.8392289099643,3636.6974916768936,3892.6995573029785,3653.3013594892773,3060.9426655512866,3437.955107891956,2709.9155278852413,2650.3479539665786,3322.514035795519,2511.54784944684,3106.28520463316,3961.542821874072,2936.1955461814127,3334.45859353357,3984.5266251998787,4163.577587639318,2901.1790856889297,2479.71901359664,3310.1474256145693,3640.8167717202973,2836.8256661907258,3677.5355677340876,3528.845971260942,3708.928436350868,2713.720508600686,1942.7738140582508,3336.3047149803606,2016-10-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_11_16,4475.754921775524,4270.114677914453,4266.9752508333395,5026.985590948469,5062.226804579709,5265.2395844432,5115.171939411583,4507.724691507342,5005.767442754981,2704.995763608987,3775.300193129127,4669.375829547379,3143.027235577315,4194.19615886321,3778.8113454113463,4208.217002665179,3875.598159456091,4401.432916547934,5596.400661174894,2327.455700064873,2241.7424329406795,4803.16147736842,4676.608706550184,2959.48816850471,4307.840053199624,4786.021233028393,4972.252827597832,2743.48470962415,2386.813591491674,5067.983457919935,2016-11-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_12_02,4213.612848063214,4031.612123040624,4592.959048182934,4599.279066488691,4963.690977583056,5069.986959250295,4419.1785105659055,3777.940361563169,4420.351249273249,3500.896324513762,4029.1651507017814,4217.362929104585,3706.9303172388736,3988.9086349898394,4366.89779709026,3883.996314248834,4133.796487987885,4596.160311302422,5303.3116943419045,4187.278016907803,3440.995559695298,4191.703698909661,4404.044075469471,4031.7586140333037,3689.5913313952324,4139.965922046482,4798.62136742577,4029.2738424083987,2572.521099232908,4639.233624288212,2016-12-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_12_18,3761.819330186252,3872.548406755141,4424.640844494306,4046.9498384342346,4269.757866073171,4347.855014448096,4015.4831083086615,3520.0160153467805,4001.990855873114,3058.804095332149,3803.7036118525025,3888.6378424507416,3651.1213258637545,3841.309650693392,4197.5499905335,3883.5677778690615,4081.3766856648135,4358.504005445886,4557.297395543184,3510.8657235470087,2870.45548726063,3758.0535413282273,3830.2659790165976,3186.7404944118466,3481.640018999575,3816.1210118266886,4424.926741975168,3624.665846939505,2313.1516426260728,4261.599567797938,2016-12-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_01_01,3327.336329723272,3523.530877132412,4222.5151539942,3695.213711905373,3545.578118023778,3716.563606815732,3482.422030995024,3206.6201399597526,3647.94712510023,3520.833870481829,3061.3984376497856,3423.5234144316373,3398.466526254806,3794.4535400902228,3901.6262752450225,3649.196707694803,4181.445267049124,4501.058660926417,3501.357555854808,3778.9443246541605,3253.403570656671,3569.401206513666,3562.086475727082,3752.9974670380257,3363.4264408636946,3623.7679541123293,3847.672287734426,4089.2595791545955,2656.887779032397,3646.7152771902556,2017-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_01_17,2604.487167576003,3009.3920715095214,3708.2424805462033,2888.5816713772174,3153.701247129672,3211.9300829076346,2862.3606983219634,2612.4241039182684,2974.6842507034494,3210.500195711268,2611.0046590918832,2734.0916931244765,2678.009555446431,3310.4416054206517,3467.7721840659315,2831.0888017503767,3707.1502418275027,3784.7092690434747,3159.4437690434443,3506.4723180047527,3218.1967595290835,2817.8360502675287,2873.6556821113936,3457.4843482039614,3247.2777773655384,2949.843527474276,3297.38029792806,3937.442019023038,2621.5901924801283,2825.4941860381737,2017-01-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_02_02,2469.0028996977594,2816.8593953625245,3734.7895068199923,3195.502696986925,3009.1307817734623,3352.176090283141,2811.0081815285707,2733.05297456945,3305.97127843086,2843.209753712426,2708.4127922955176,2930.978194657985,2755.6618341872036,3458.5240553148474,3111.7317853688937,2911.251550935514,3569.9124533551103,3564.0316829527196,2604.204918446396,3365.9487203804233,2905.2472301483886,2733.5125813329146,3324.151339838451,3402.8516328591236,2764.6677937700865,3009.2797614684896,3821.8835090110156,3722.2664047978133,2218.8255089635695,2937.980566556637,2017-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_02_18,3388.110320162055,3115.5086054272388,4225.616949284173,3844.8967822626523,4184.345328366957,4046.294074671618,3724.898876306878,3491.4373879632835,3967.7311217892743,3117.8192838623777,3729.312514555274,3779.1143406660876,3403.765013003112,4094.412444330382,3614.127728412615,3289.1459229979646,4237.947080960803,3946.139575564568,3611.8233527577804,3969.621956402126,3080.111074284195,3695.643461517207,4040.692891044163,4322.362790657078,2540.3932510636832,3781.8363479852846,3967.6888285516693,3729.5976271475174,1766.3159283499922,4011.305552289485,2017-02-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_03_06,3387.033942714959,2853.1309477172745,3550.446593890582,3571.234812961912,3817.323219215311,3435.0526323800273,3888.173609140145,3750.548333498534,3803.0093721613507,3162.8364608531638,3384.2535237607494,3742.7125143956205,3516.5462182030333,3695.818015066657,3331.1963918779197,3704.6250855378107,3678.291941437397,3701.798165437273,3217.8078973027536,3728.531594368871,2996.5610094493736,3719.6377431261553,3736.374734685458,3792.7045557492243,2944.4093078728265,3776.946795122704,3508.177849127121,3871.033004421568,1974.9738029108082,3901.840698244634,2017-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_03_22,3367.667539493303,3310.034829634231,3631.8635129438276,3626.924407049461,4063.1327998476945,3815.641744125194,4026.5228025717565,3631.2027253376414,3581.0900651217544,3248.5616311524877,3757.1498690908174,3605.074354462499,3816.915385269293,3341.437243919747,3511.7012895166176,3918.3673342367315,3498.6958320466647,3178.195973397935,3733.9060939539627,3563.4541220257447,3254.6600816643363,3849.5349967859493,3784.0534461411485,3277.5585581915525,3222.139294829191,3832.3178476024423,3708.1879080075328,3565.1331973886595,2236.545655347434,3914.8308030042767,2017-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
