system:index,Bugesera,Burera,Gakenke,Gasabo,Gatsibo,Gicumbi,Gisagara,Huye,Kamonyi,Karongi,Kayonza,Kicukiro,Kirehe,Muhanga,Musanze,Ngoma,Ngororero,Nyabihu,Nyagatare,Nyamagabe,Nyamasheke,Nyanza,Nyarugenge,Nyaruguru,Rubavu,Ruhango,Rulindo,Rusizi,Rutsiro,Rwamagana,date,.geo
2009_09_14,15457.145642896974,14781.427693496813,15132.076547784998,15331.8510813561,15362.627612893652,15023.284548959437,15320.454561778497,15296.126646416844,15336.877187583228,14980.02140715892,15392.998844334968,15387.093381513883,15426.483376196407,15255.894923287251,14938.442398122324,15378.640170378307,15228.846301604102,14944.222647612136,15465.107886800257,15023.089273629394,14915.756387403446,15304.099071519095,15295.471934637058,14969.53075469576,15069.873210633936,15343.356032661008,15055.908200062093,14988.561553341942,14850.583145298468,15396.293809379726,2009-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_09_22,15223.173483230828,14733.842928189526,15053.134841869938,15258.60580554165,15181.886317922366,14925.65334560274,15168.564975874791,15028.997863018116,15158.152469446346,14876.139053522413,15299.110711223606,15252.08731030936,15331.618404056748,15125.202544646087,14859.264686864955,15242.893923293748,14922.906483956052,14811.02447968792,15375.445846286382,14872.999584793411,14840.664918155479,15278.170286924584,15151.74005250273,14860.122498865108,14926.017477084059,15258.923533857607,14993.742549178853,14935.753081279485,14781.530263485189,15411.265369412497,2009-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_09_30,15441.050114262107,14852.124178824055,15067.162506204035,15384.293352745799,15352.340145418433,15036.336096667172,15366.812402615835,15274.282867856566,15340.242434823782,14960.450169534231,15476.342295881326,15509.917763696325,15543.102971759363,15163.58807935021,14983.10973227236,15441.403964561274,14962.274587115879,14819.384575188233,15482.8618024106,14973.501659036647,14900.284571304652,15429.834507759362,15384.75391558269,15033.109674864654,14952.58751275164,15400.23586076953,15102.59566051802,14967.765483141722,14835.97564130201,15558.797783297852,2009-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_10_08,15236.57137217869,14731.784303249862,14970.391664216477,15178.342126575371,15188.088786280005,15022.839241051792,15231.150074431922,15081.259891941289,15161.140336756142,14870.983133213347,15217.736873029193,15304.054504641435,15372.587193013298,15061.991907968233,14753.125427665162,15161.97952118429,14895.092165339998,14716.700714131133,15309.510636905965,14806.268011350727,14867.320525437504,15194.826140337607,15220.716101819897,14856.116599183893,14852.206538608825,15156.818100710629,15003.49166471649,14915.738531297446,14809.235272853904,15174.418960174315,2009-10-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_10_16,15196.247748548958,14769.996036383962,14930.577645173766,15079.356232331684,15103.030977451044,14917.565866686271,15117.734367620678,14978.630177153324,15212.924693537221,14880.835929313966,15226.248597180223,15252.128081538378,15395.91117293595,15042.326698120265,14811.072362963438,15133.95456479502,14853.937079173442,14738.672374897451,15206.635450000233,14696.588846013658,14925.729630168193,15122.626100623318,15174.254844006577,14731.923013536649,14998.75097686179,15141.295691020123,14879.579054332671,15022.781896689943,14774.603501020574,15154.92411560422,2009-10-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_10_24,15251.232532779433,14804.141668190956,14926.216453982986,15192.583716526913,15214.0,14926.034417229732,15003.972278225805,14964.0,15024.799787082326,14709.369337979095,15136.532367134423,15031.826660156248,15399.301078598333,14928.910472209667,14857.40613680836,14938.689761831114,14891.195296320973,14872.07413142359,15231.450508111053,,,15152.670198180234,15122.008954340263,,15002.110913118857,15074.753031510003,14932.671331667263,15052.092199687986,14688.076832473893,,2009-10-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_11_01,15052.957521542206,14770.39664298146,15018.702085918581,14895.909353876585,14995.962727480395,14853.773420091475,15134.244189653677,14976.508444280073,15025.084071714322,14811.374733693578,14991.693862136237,15111.736870382803,15063.012623500206,14981.441060991854,14810.365470169965,14882.90502737108,14868.72988926134,14681.155156093884,15102.364859296458,14762.846995444641,14780.888658807104,15070.352605908583,15085.133897307182,14915.170724449123,14723.66281963828,14977.792855036128,14946.519919117645,14863.9124143445,14718.382065572414,14913.098862889776,2009-11-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_11_09,15072.646333601197,14654.743314954701,14840.197293207792,14901.445557098234,15118.958328477787,14766.134847830324,15098.071165871941,15036.327562561855,15029.982860566122,14828.801384599492,15132.38714462582,15042.863382178855,15116.963222624645,14937.82638968567,14802.943827563682,14964.910687287538,14807.93732544625,14689.440773243114,15082.126399337896,14820.212370969819,14785.531063573371,15008.326223453952,15039.109383909012,14907.354192485567,14719.705594164114,15004.329254689641,14862.075912433666,14888.430132924277,14746.88564825342,15003.781818634881,2009-11-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_11_17,15092.015455772053,14703.008684233913,14806.48400938233,15032.277501251188,15035.346825872171,14793.33878082243,14942.899961429674,14806.611362717676,14989.568864161865,14746.0851415319,15019.77304096343,15124.174036055849,15101.629201026983,14833.039574744787,14716.240002718358,14958.220132618695,14676.51815372846,14573.13839664348,15080.317617336656,14559.667272191444,14746.385811485989,14955.436239128789,15074.005427248327,14563.038906031386,14764.54385431836,14934.392180449164,14795.034088794071,14777.383711507293,14698.221274412575,15015.007532427304,2009-11-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_11_25,15174.805037458525,14653.800918896142,14893.515571547896,14884.473494809685,14888.284949809495,14797.88472715531,15056.264742377694,14927.080987091982,15193.088478068506,14906.380614854123,14953.492645552398,15140.631017759066,15105.904830506139,14869.036827392882,14770.032831444556,14880.663658457932,14799.225418354497,14634.25292813114,14878.533641631833,14722.855210979102,14754.76569828844,15048.622749850743,15139.207635372033,14788.712212947808,14781.89445192009,15148.528235374804,14824.26511426565,14801.141386605212,14768.683348112745,14911.77709733287,2009-11-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_12_03,15149.191479269843,14707.193016358937,14884.658856163145,15001.84954417093,14934.287507431009,14899.275095360741,15051.233013854953,14960.996026856797,15126.355834654025,14821.815099577922,15015.519973509254,15048.860646116162,15010.356553562466,14921.647284240853,14883.889797163654,14953.183719927318,14798.237475270844,14615.762473128329,15034.100900178715,14763.981978270938,14804.09062449178,15080.04201432408,15081.951479841528,14796.546092958326,14856.617276779105,15044.569927858392,14902.032367685886,14909.367075146347,14742.787669548212,14966.15864134289,2009-12-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_12_11,14940.478335052765,14661.258326024865,14857.542505418436,14832.086930107973,14972.356391369765,14792.490789076586,14894.577874619816,14842.075710891673,14737.378831953458,14746.93804099931,15021.868466845728,14853.747961264016,15089.714277447882,14794.52429263592,14756.5592908018,14925.347140628412,14904.791123433934,14720.666797519663,14963.592828660898,14649.593325669228,14741.217027110482,14999.97133027523,,14713.95373097382,14795.764902970703,14991.726799088246,14732.987002021333,14829.676208805527,14728.229114294825,14842.684657485148,2009-12-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_12_19,15210.640558937474,14705.556366487735,14946.353841340437,15138.23812730333,15107.211385449093,14972.280380879232,14991.743962250126,15051.121971980036,15222.032900304785,14765.88973063973,15096.04893346512,15209.250683938555,15074.033135802314,15017.166600892508,14727.544042719215,14996.274907398616,14878.258221111377,14697.491483445185,15122.040663022191,14763.437469828983,14750.637249496303,15253.281028641832,15252.807037725273,14802.646010551163,14848.101927468164,15271.282800979678,15012.350207929016,14737.953950228593,14757.851968397601,15089.243188976141,2009-12-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_12_27,15118.223850638518,14762.736077314932,14866.256861337388,15036.459429455394,14995.185990033999,14875.458456449966,15001.258293221188,14949.936243178927,15079.514680555141,14878.542752407031,14982.971755979173,15094.204344842285,15004.636198981369,14945.21106313595,14833.801436638103,14945.61647598718,14916.982365809854,14766.36685261196,15066.257314599623,14806.02718754666,14755.018913259228,15055.940573242438,15078.951007285492,14834.348794942713,14865.529116415442,15068.499335541957,14907.501388428904,14776.00303694328,14781.397249236805,14967.427022637408,2009-12-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_01_01,15083.63563944033,14694.10219935431,14866.05100172944,14946.331118353753,14911.20282516534,14776.10364264751,14941.775629960026,14852.166894260648,15026.278846849455,14790.635055079347,14919.721083387447,15065.024377356694,14948.316695299722,14927.385976592392,14807.68158779027,14999.431273396447,14830.292624673008,14722.464715780827,14958.519038353428,14752.647157730546,14824.866466677184,14950.602529010645,15032.708106098173,14743.510765550245,14807.556044177714,15017.37821334916,14802.343019090564,14836.270832358583,14732.36198027016,14972.196966103902,2010-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_01_09,15013.449511573583,14825.54955284256,14887.958948869156,14956.969352772747,15009.887273345646,14919.823001766967,14988.825884193147,14900.47005295189,14926.391579076106,14775.61909993812,15021.671228291627,15051.529575321987,15024.215631016084,14889.314787737298,14800.089896718304,14944.87706412837,14791.066946427842,14672.114760712195,15002.030289789298,14679.478786598827,14760.927030919227,14992.7381702731,14951.41629551188,14721.104996519936,14766.670744952711,14939.653922454541,14893.334710515017,14747.046293564748,14678.50947622561,14967.16999879527,2010-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_01_17,15080.696790081472,14728.924960907661,14855.447809058765,15030.064461531461,14979.815126493455,14873.292045970427,15083.993721074365,15044.431011773551,15073.236670316335,14854.378945461558,15027.083669893467,15151.304533869585,15055.02473134256,14926.528826353457,14780.102913444041,14945.740501769524,14818.978746616016,14739.226434638495,15016.155180956779,14789.019364591299,14780.6561167637,15069.052799711388,15084.303689938946,14859.903535829726,14780.133247351254,15050.469250878155,14898.946125466326,14790.200886643139,14767.251513542224,14976.435446581718,2010-01-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_01_25,15368.030580919025,14933.547524681135,14983.661977222173,15234.254561172023,15224.873008074557,15105.608858767437,15274.03840918438,15255.761471157459,15323.276323498945,14955.524579511755,15245.22337377432,15310.626674772611,15290.699397480994,15123.634560222226,14875.118951627868,15163.768120705634,15011.432398423003,14914.096671604077,15254.894107307813,14943.681794265136,14881.34546000038,15353.59530889053,15276.994041825208,15003.361370100072,14950.958623470628,15344.723273500911,15087.427129936805,14897.263606512675,14842.552443331622,15185.483205498153,2010-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_02_02,15375.007573112107,15034.413387860019,15043.682807897341,15217.739569589157,15224.755500748004,15102.429922344103,15343.420705394426,15373.600485188963,15326.911236054804,14959.129511560213,15283.09385844109,15319.181869198219,15295.383443107352,15184.224934327738,14891.475350698309,15187.567939701205,15033.477336715878,14885.755899802247,15258.557249791518,15061.918480292356,14837.936752254052,15403.734890053938,15244.14090198508,15111.297490038143,14863.366780769422,15389.405319407788,15108.401456437636,14852.20326822418,14799.070291355445,15218.426359479781,2010-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_02_10,15107.692864277938,14758.794945888827,14751.410117271105,15098.539011055535,15151.213946121414,14976.296131458588,15121.307489382853,14995.452541552824,15077.429260023677,14774.880838718655,15212.975309806168,15171.728329116304,15372.593202264821,14876.442342519482,14670.548343676252,15112.756722982032,14900.598619924245,14537.860118564235,15296.354335079635,14750.941421636251,14757.875956366777,15090.08968620375,15169.425306825951,14776.15968018511,14698.36783629215,15073.059908571722,14858.314117467111,14765.03126199676,14745.460146009409,15037.14941832283,2010-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_02_18,15039.079804374593,14888.10580626967,14993.838254402457,15037.263059039591,15103.464049329636,14975.19853959701,15002.333026413435,14956.62487557358,15092.421012491968,14680.28594354375,15101.668911583403,15142.675008974826,15075.322419090098,15016.652417928253,14903.217848514982,14978.72830427432,14830.95979278227,14813.569632942621,15191.050450531278,14884.400366188593,14764.25977220292,15041.142893145152,15064.420353208605,14876.269439890937,14870.646309561906,15040.814824370294,14935.058261834556,14672.002521503964,14718.07676611171,15010.254474261592,2010-02-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_02_26,15066.870633133745,14745.315121693735,14894.83225314738,15041.390900404933,15121.434723578423,14898.599491171171,15022.601949388196,14980.503147081317,15036.479288610068,14801.396406751623,15109.74786318754,15097.952416582883,15095.046010620434,14905.320565091899,14797.179441923015,15023.893108190023,14800.165118208686,14730.847570904876,15192.958872071154,14781.78284586241,14729.883665037203,15029.8470840215,15027.421644102293,14840.926187784053,14837.272405750258,15065.809691878518,14921.71709399348,14788.807390720438,14635.515516740528,15072.961815814082,2010-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_03_06,15048.918979239243,14861.993112103972,14928.804541142668,15034.515328267893,15088.066755756228,14934.756194205323,15036.388221801317,14939.043199940932,15065.298351729647,14854.663936266146,15117.53565185129,15081.50548319967,15106.287469255025,15008.325644562712,14832.489765007238,15016.766652858694,14879.251155890839,14755.709883535184,15152.93528213516,14785.4090694634,14809.965561907566,14991.450866778052,15029.491844379549,14792.633147801796,14815.813005522532,15029.276119936516,14962.758813650315,14857.765360577021,14751.132595402909,15084.56915433731,2010-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_03_14,15121.311589829233,14754.015515695079,14946.385541510328,15142.756166029796,14982.268393928394,14984.429335400882,15081.740680530933,15005.333598182831,15249.412641767116,14907.335287506741,15066.580112402815,15186.947810030684,15153.440216133036,15068.622905280963,14941.84350040514,14982.665755098693,14970.899312812257,14904.662304705414,15031.116030534351,14783.102513370113,14817.07959472265,14962.549055565745,15212.133669992698,14829.540933980077,15031.826827054028,15098.211487734958,15004.68040681153,14834.743570596369,14778.379583654396,14921.913447002993,2010-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_03_22,15046.136363636362,14623.776932826362,14834.62542392257,14970.161716748195,14826.522120905098,14907.223214285716,14900.523658797658,14828.0259304951,14921.708714818584,14577.076976663186,14725.334102530487,14967.0,,14867.807325558926,14375.423635107123,14720.201099343076,14886.986599964268,14544.409535972758,15263.972222222223,14703.950463439745,14842.286786450954,14804.999360113763,14940.766869388939,14656.88395409704,14851.329203591422,,14873.902944447695,14813.21659953555,14665.527222292265,14743.243510506798,2010-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_03_30,15006.820706873692,14641.667698606874,14863.945858617699,14954.43549309787,15100.89349680396,14865.61224175345,14965.970251375871,14946.118007169038,14946.622730042238,14804.734142179295,15009.17300605491,15022.955259052742,14922.973731205482,14950.135815620006,14668.84391404774,14866.855721829577,14843.565750371468,14629.366675825377,15148.254815814633,14896.273991826998,14755.225198021379,14971.377530538144,14962.5092572103,14778.304665929043,14772.918156295067,14984.084175721067,14873.38131059081,14875.364233330512,14730.940442635509,14901.481569861366,2010-03-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_04_07,14794.514367491418,14626.864744825274,14794.442923500103,,14825.098101015437,,14865.144102568083,14820.984389761128,14869.6926035503,14609.912409770088,14897.420429848955,14907.737393396783,14989.873433686484,14806.015593329646,14800.991994200524,14860.386103336104,14843.371270661693,14696.692708333338,14979.208006983112,14586.504654745162,14693.382553287352,14828.539007515212,14883.697469944373,14838.575534808506,14717.092798705384,,14779.249467599633,14865.765120472048,14566.946632984134,14882.543416946024,2010-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_04_15,14945.06054845851,14703.329466724166,14877.579112064775,14964.33437372037,14998.046429891781,14772.479277393624,14906.665311252842,14866.545632051886,14981.777279318196,14830.05407014333,14985.622289859397,15032.801155096235,14984.364017551445,14917.430610827629,14700.99589925613,14936.274361306467,14758.77785646974,14657.870362479836,15042.702315341063,14697.55833370362,14790.624929562013,14928.288771244823,15001.172934548567,14717.772267237297,14767.042418286148,14938.088192392328,14846.615076445087,14807.615702346004,14750.426998033503,14955.467004755812,2010-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_04_23,15005.513694437195,14605.955474740322,14895.557582927611,15036.835401967835,14978.944305090097,14842.265728657234,14994.182165754552,14948.664288050175,15001.043166668987,14863.6095057332,14944.247969315591,15116.262632403497,14951.376281694635,14936.763174006674,14743.67467224854,14933.645249308842,14853.427412900819,14762.798945783139,14954.46703473942,14826.355583453265,14821.057826335997,15027.939008962938,15039.5609172916,14795.776227702889,14503.13398486759,14978.978246680175,14883.045276458844,14756.480843745396,14699.694360092763,14959.554646510069,2010-04-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_05_01,14878.57774860394,14557.557623963448,14722.085392936455,14866.195421717277,14912.065093065252,14833.517367187738,14890.10980865368,14840.271231073066,14822.676088022383,14665.120084104377,14961.685238766526,14961.744238379764,14924.599357668621,14749.470530260964,,14863.1020106056,14692.78109923593,,14897.85649149169,14630.25877547947,14763.405023388237,14829.412758209326,14829.762979683976,14707.331720143799,14800.118811881186,14772.280025561446,14660.054125065684,14755.744130730247,14644.236881387726,14884.94748928354,2010-05-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_05_09,14932.260789542534,14732.066006959545,14812.844624842226,14912.707067782374,14838.52040099859,14724.028661613705,14945.981724882962,14898.060466174707,14927.286364748423,14783.64489192342,14860.771250365535,14903.190399051746,14894.23417922514,14871.06989903473,14804.380863894941,14888.581307543835,14747.627170770931,14672.61474104119,14883.293656269756,14702.110245510212,14815.940093220108,14922.793351272185,14885.86990399332,14749.10143340695,14774.180172625833,14944.185823517253,14764.594183423716,14789.706745574467,14725.862237847861,14841.952041261451,2010-05-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_05_17,14963.061784327254,14608.378095649878,14776.912530813708,14914.491514627605,14969.064700879493,14766.744754948555,14884.958368036416,14827.75869924599,14955.239049507301,14704.306422077034,14996.943010269208,15014.79364930905,15000.50945046964,14824.590459023364,14635.2121468612,14931.875255522446,14639.219446608815,14598.622135575497,15014.205769066008,14604.19780865227,14746.32816134226,14878.652501789285,14988.149131345312,14669.460509860894,14771.887547943712,14924.038076877488,14763.091690085968,14752.413695130095,14697.207235793956,14910.893490445338,2010-05-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_05_25,14989.999662944892,14569.683261728715,14694.933185277,14900.188898494014,15015.333410304107,14775.69080962596,14935.75900278613,14894.482400139774,14983.388346698997,14712.141022561233,15056.247360111623,14980.266630813483,15091.97672130606,14814.010514741243,14568.651861081375,14971.248327284855,14603.695455530753,14443.373794816493,15034.734099885598,14613.758461527403,14781.684703430577,14930.890048121419,14966.193463705278,14683.926436433409,14804.57711702484,14919.712667128351,14792.520387373857,14764.026260820056,14704.32561062565,14944.521619156341,2010-05-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_06_02,14962.098723268336,14636.500033430277,14780.586340317483,14891.188102524864,14959.265458433298,14662.92169873251,14984.49885600755,14923.822139938715,14874.049977855768,14674.464866516446,14943.071166554873,14965.023866685502,14965.675138249235,14788.856854483101,14600.957121008643,14943.457162282642,14730.55725285423,14554.873193225154,15027.130733627619,14670.0794431693,14685.485800370163,14949.137722191848,14853.916077913498,14738.756980116003,14716.8580784054,14905.001930350852,14691.117610811265,14734.606929878675,14646.916688042802,14878.743604894638,2010-06-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_06_10,14943.390311604022,14686.093734236514,14813.692843234609,14959.51257109059,15013.095754898897,14828.376968328768,15032.740554097807,14963.696474651897,14967.312336874491,14833.50034064371,15019.945766601008,14998.139289639223,15123.595533105528,14883.357806697059,14651.19258448875,14967.23801633542,14771.225146181934,14637.433854657924,15089.954326996613,14758.568331907549,14828.792727225802,14942.674380444227,14959.25511016724,14782.2999266683,14781.634663047325,14967.347271354689,14814.87742108668,14828.80431479305,14775.995028769474,14932.18553980483,2010-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_06_18,15047.998685181428,14717.420594028492,14870.702468060554,15013.638736976198,15055.471407410329,14844.217633228105,14967.010536315245,14853.258776409857,15009.107578492585,14836.368635574223,15135.29945216142,15084.237589730412,15160.583568563363,14927.10352365712,14707.518872275537,15058.92296955343,14830.230150713152,14679.899373676973,15101.57400886178,14739.938263076318,14780.787265547873,14921.323158207117,14986.705040851843,14652.873164187553,14807.876627719428,14968.603833267822,14833.426180278286,14772.074817276816,14767.861691014332,15057.776207167566,2010-06-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_06_26,15039.473422749099,14780.167779066072,14839.932411476555,14935.670722052868,15033.286972371607,14892.495812764055,15047.926054645191,14975.639327186704,14932.841485389125,14791.726910066112,15074.332993916709,15059.039820422298,15133.15879430166,14864.149389137528,14628.888485834012,15039.471971327452,14778.445458781905,14683.324306785142,15122.890689835898,14717.336171190238,14772.258437695575,14969.574727826042,14961.006076158454,14754.712058603292,14806.05121169204,14960.69831733019,14895.32368569579,14759.77133040119,14739.77276269755,14988.303333658414,2010-06-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_07_04,15049.85270084386,14792.240052185283,14881.321946267391,15025.760280267525,15100.627413217511,14908.81280151378,15041.721375571275,15002.580398903276,15069.366999082646,14859.72600037017,15112.49967637801,15071.69787452943,15147.717010845352,14927.58702859386,14808.18233065954,15039.979355588164,14829.63601415352,14757.463056547876,15183.797019295675,14770.527570075055,14832.089496673965,15012.326928783812,15022.743031590127,14809.087264727457,14856.834985640658,15031.207466886284,14909.946147598523,14811.808965564242,14780.421871424554,15038.51467188333,2010-07-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_07_12,15100.195519292589,14832.371976411816,14947.104774690315,15116.604404204014,15186.77462961917,14986.516280572909,15125.670756077647,15063.270355088445,15134.251620158031,14859.50155357164,15193.326852156173,15131.903593892495,15226.050766767376,14984.890075183419,14789.436844454365,15138.93755797095,14857.974255814077,14768.630282303733,15243.854064161216,14817.535713135198,14848.056765318825,15090.060882012367,15072.836858095156,14850.262170540847,14911.230929619576,15125.533045089562,15019.87612020428,14866.983622068708,14792.519730711208,15128.452261162389,2010-07-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_07_20,14939.081801997243,14843.106030268607,14951.35890650592,14958.229697190804,14998.68880377103,14910.00869535795,14976.525565694968,14900.021831057846,14940.702265823475,14774.882965095123,14926.042711608256,14917.076818983656,15052.192948069396,14927.282827303781,14803.801014065111,14940.6512444883,14909.532050357,14805.946204928065,15215.152699623517,14698.278263460425,14769.777330065888,14918.45514546703,14817.092945976174,14727.305527273305,14899.98619143161,14949.639036959816,14943.393624413075,14781.99046591906,14767.51844396173,14866.75552242528,2010-07-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_07_28,15137.226640714425,14910.680880834,15020.130653545097,15164.72320851722,15215.362291534111,15051.059150562518,15151.574347924312,15104.484248158698,15195.83894889474,14932.583445896711,15216.823834708808,15187.236537517256,15200.639175291772,15050.831770282914,14942.652429277718,15131.711351950076,14969.327984391859,14891.345154076269,15251.156145434243,14853.1158641129,14894.73673292944,15130.915214393357,15145.071793056666,14864.685240151646,14980.22329753334,15173.011130452134,15059.754456726736,14897.67048885218,14839.36040260668,15175.368876675855,2010-07-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_08_05,15235.806581987892,14985.734560784043,15022.242800796606,15222.203576140862,15274.480159968176,15120.55783444025,15204.468782039035,15141.140066394277,15256.167987453025,14929.050096285997,15268.236798541788,15252.13246194497,15358.579897324173,15108.285485672886,15064.275531796413,15250.737962304247,15032.149420178575,14954.410022944441,15336.662141303093,14865.10137125553,14920.008013471923,15169.741750408772,15171.942748429337,14932.010735916638,15018.916558479887,15208.162009221316,15105.053239816638,14946.675901387618,14829.931802278352,15271.240687728403,2010-08-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_08_13,15296.7492644,15037.125849727381,15125.02765403882,15269.524855543927,15383.652879893676,15192.808295785608,15347.565514564907,15290.797692328366,15283.622294558043,15054.688242081507,15350.704602691007,15320.350036242906,15382.43271430695,15179.17755367009,15071.897947061663,15296.0177852621,15110.429241008276,15033.908432807646,15406.775474541273,14995.865211773256,14976.647078179743,15282.961014098955,15204.026811786573,15059.253347456473,15171.784531256144,15320.044047641337,15178.687175639765,14985.725869112854,14944.942487605094,15325.251593398083,2010-08-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_08_21,15298.68056285166,15109.552454901399,15137.659408752774,15268.564183993814,15380.781144293158,15213.498646408074,15348.20242584323,15293.194545992146,15315.509253395672,15090.165942716718,15312.279548905224,15263.779245680085,15378.286703313037,15199.668281047137,15103.517511229906,15257.548821670107,15162.104009974417,15007.50063169817,15449.410261795496,15062.31431854219,15014.941470039808,15326.836625799373,15251.043830929411,15101.406727116833,15156.43069160864,15334.567609386022,15197.48479550679,15105.7538499164,14938.536750294339,15306.164841405964,2010-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_08_29,15276.866593847151,14699.047598661778,14910.023321093904,14944.324960639904,15106.975443230984,14802.057007664409,15344.251730469585,15254.365570280843,15273.115780440703,15044.099913413685,15193.795420536924,15231.519495772012,15448.802675081119,15094.211275044403,14664.950736648248,15262.71307151097,15049.922413870674,14677.097202248659,15203.62505307478,14827.937717650842,14945.336779508953,15285.831960290217,15136.720365202622,15079.22301147615,14960.610558459559,15271.273726484891,14868.905488350887,15084.812515251342,14894.141999993366,15121.53283216373,2010-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_09_06,15192.407529993343,14796.543232590346,14950.115904403463,15197.626261431365,15294.556105541647,15010.140511261867,15254.437555389502,15176.716392935858,15161.770449501388,14904.640103020101,15342.106698471,15362.545560829622,15334.807751784316,15022.494694888124,14868.78467951458,15173.674201013979,14888.705840761299,14723.083422072188,15314.826954800066,14887.003085812063,14844.488350541877,15184.418144154733,15236.202548447043,14989.624003444178,14893.27764751618,15113.059308339727,15025.238943567225,14978.061603957172,14783.495287592881,15331.589743736831,2010-09-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_09_14,15093.459639927964,14855.69608886806,15016.178261761987,15206.454306383359,15171.165879259923,14999.222911768302,15190.59368284475,15124.502217622714,15227.585985263226,14961.373621180539,15124.897740391527,15331.693829354412,15045.848441453221,15165.955491117758,14908.154666511506,14980.87448087629,15012.743525562462,14813.442704778505,15307.627358942626,14856.424235022816,14955.86689979198,15119.721838505278,15112.21098427868,14918.912145514949,15048.943754698967,15192.458064274615,15047.351878364047,15080.598018769562,14868.533595267683,15109.770565598074,2010-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_09_22,15364.252891538104,14815.457108661267,14969.471594281695,15197.64798216479,15336.743318897215,15011.921093552413,15372.272554028285,15220.837817859252,15259.157861095493,14900.161981010586,15419.818943076805,15327.318773820947,15523.126869047032,15064.198103807474,14814.749296506661,15397.535516493019,14977.028942006305,14745.39078882403,15375.801939558063,14830.091667591325,14847.46758555222,15271.663569130167,15223.797746512115,14941.449752263017,14998.12277233565,15248.992538104958,15037.594847404422,14943.789652835965,14817.60433780492,15387.09407215755,2010-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_09_30,15365.451802637537,15015.591596406535,15194.804591069711,15370.307311524635,15483.465764798662,15258.627668543282,15395.242091971202,15369.761081393473,15401.679489835178,15080.087275677239,15476.241520801534,15393.986952556892,15553.267617491214,15269.844482019374,15069.455945353975,15424.094360946257,15173.26235980674,15014.62359501612,15532.839737694772,15082.127396833686,15007.232415188299,15335.20103341731,15330.108839925673,15064.576802349726,15162.600190802155,15363.871575545452,15309.514240876606,15179.562580432399,14908.028159251846,15396.480480514927,2010-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
