system:index,Bugesera,Burera,Gakenke,Gasabo,Gatsibo,Gicumbi,Gisagara,Huye,Kamonyi,Karongi,Kayonza,Kicukiro,Kirehe,Muhanga,Musanze,Ngoma,Ngororero,Nyabihu,Nyagatare,Nyamagabe,Nyamasheke,Nyanza,Nyarugenge,Nyaruguru,Rubavu,Ruhango,Rulindo,Rusizi,Rutsiro,Rwamagana,date,.geo
20080114,0.32779495561460703,5.069768942536487,5.509298563466103,0.0,3.3952416365474702,1.1214017374435588,3.7918501766650183,2.171540481723633,0.0,5.134674272600041,0.941255353142318,0.0,0.3096670545828017,2.446320775185343,6.301112842843066,0.0,8.453091070509338,8.003270258984676,1.9022471291423573,3.551610814805799,7.907965879417254,2.8061441258872026,0.0,4.607142790953165,8.43237855019471,0.6225530611514227,0.0,6.72014350111709,8.129130691065711,0.0,2008-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080115,0.36440698803148586,0.7015850364670771,0.0,0.0,3.2197527478306056,0.65932183199389,0.8530279872838066,0.514174372112869,0.0,2.731676458269519,3.3715184358164096,0.0,7.010725045302436,0.0,0.0,0.9230790920735639,0.0,0.0,2.0618349638626157,0.39437593389349046,0.18165103165398291,0.28477323999944726,0.0,0.05892548047465759,0.0,0.473041704334743,0.0,0.17199110234459025,0.30175775914800407,0.0,2008-01-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080116,0.8215895141141126,0.0,0.0,0.0,0.0019391554687200716,0.0,0.5133049323747929,1.091995033338123,4.225417259548705,0.38197265730182606,1.283633356446951,1.0844785059398074,0.9510317689018216,2.633018479011347,0.0,4.847248589950986,0.9746801353308824,0.0,0.0,0.0,0.15413048638152463,0.36638856951487947,0.4870696391805765,0.0,0.5589162191575724,2.152443412575648,0.0,0.0,1.150012655810816,2.2374289216602987,2008-01-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080117,0.49155231290991547,4.763261617524793,1.4682241605549322,0.0,3.8176638682561537,4.5168889071677,2.8129174115082156,5.536158794441818,0.34120255910476444,6.419942446541531,1.0929035201398898,0.0,1.7598169814626343,0.09090380565291926,7.242085662736996,0.27063989416861833,0.074025231466589,8.299434635355093,2.00397998634324,8.331199518530251,9.255688947175031,3.139089569471052,0.004066593361746085,9.872962199150077,8.385605748248311,2.3259596213249516,1.2194518347461973,7.515252192187873,0.8359685810556132,0.0016702554526243235,2008-01-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080118,0.38494253931740663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06776592937013708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-01-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080119,2.901002599626152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15828179113821722,0.05898748478799496,0.0,0.0,0.0,0.0730118232991597,0.0,0.0,0.0,0.0,0.0,0.0019442350667170066,0.0,0.0,0.0,0.0,0.0,0.051788142944909125,0.0,0.2954842981969381,2008-01-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080120,0.0,0.0,0.0,0.0,0.07008168909983002,0.9340293515242486,3.9545006136073657,3.1515804957639095,0.0,1.4306464211188221,2.898150824960808,0.0,4.784036251305549,0.5938420506000232,0.0,0.0756561282619782,1.4290955134407604,0.8634214754425846,0.0,3.1756412952723396,2.2694331439630724,2.2405080135744093,0.0,0.40656974448892147,1.526455830390709,1.2670381142491387,0.3758268791781632,3.9840269229285585,4.312930799096223,0.0,2008-01-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080121,5.878775720452518,2.893137377067452,6.389704039613583,3.799803760959242,1.1753554579015528,0.7331559416261393,6.33219540768527,6.134619178639096,6.644645495382448,6.262208923927441,1.9549845347102262,5.421138636346131,3.2484434532509883,9.999942219594674,0.9237117619069232,3.11599048550402,11.493194630752814,7.721101134205934,1.4266823361414354,7.665910558311567,7.54019886723072,5.509199140345236,5.5400494639947455,8.302687015968697,7.471312895871429,6.273614352479152,3.2333935167793135,6.690861918540583,5.636010833404236,2.5609080932781167,2008-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080122,2.4296354124863626,0.3079688632443603,0.0,0.0,0.19694362169681354,0.03233255391812294,5.6752411440400214,4.591387880234705,0.33993536425156207,0.264346034737987,1.6922382857837908,0.047309177101783034,4.36349596021987,0.1620232624005726,0.0,2.9452022008444607,1.0690325862482977,0.9032800100886793,0.41930368793146555,3.2871762441124757,2.704675301633277,2.979333668454119,0.0,5.67116045633706,4.078992057895707,0.9890425408967518,0.0,4.213649867857497,1.8615589978685647,0.8808360406583597,2008-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080123,5.004878021204249,6.75460633513633,6.836085859562236,6.553227426351211,5.242586594061948,5.299543022984084,5.905771265000968,8.349875864375052,5.9497480949725245,9.105268904373707,5.056753319393941,7.270626771281351,6.421257320417417,4.9692141031874435,10.815601723566335,6.035617564733985,4.684160209269342,6.584190304319913,3.5638463136853367,9.852731611974663,7.774527832176492,6.853398892218556,6.224911188269295,11.053318528367344,6.355707243246083,5.566890803294378,7.733759777027878,7.645457521972745,6.416570613943386,5.347447753327128,2008-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
